Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College ,Race,Ethnicity,Citizenship,Residency
2021,Spring,EDHI788T,101,,,,Female,33,Graduate,HESI HIEP,EDUC,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,EDHI788T,101,,,,Male,28,Graduate,HESI HISA,EDUC,Black or African American,Hispanic No,US Citizen,Non-resident
2021,Spring,EDHI788T,101,,,,Female,25,Graduate,HESI HISA,EDUC,Unknown,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,EDHI788T,101,,,,Male,25,Graduate,HESI HIEP,EDUC,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Male,18,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Female,18,Undergraduate,ENV SCI&POL,AGNR,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Female,19,Undergraduate,NFSC DIET,AGNR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Female,18,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Male,18,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Female,19,Undergraduate,BMGT UNDEC,BMGT,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Female,18,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,19,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Female,19,Undergraduate,PHYSICS,CMNS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Female,19,Undergraduate,HEAR+SPCH SC,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,18,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Male,18,Undergraduate,ENGR-ELEC,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Male,19,Undergraduate,BIO SCI:CEBG,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,ENGL101,308,,,,Male,19,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,18,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL101,308,,,,Male,19,Undergraduate,KINESIOLOGY,SPHL,Two or More,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL101,308,,,,Male,20,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Male,22,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1101,,,,Male,23,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Male,21,Undergraduate,ENGLISH,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Male,21,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,BIO SCI:GENB,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,BIO SCI:PHNB,CMNS,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,NFSC DIET,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,ACCOUNTING,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Male,21,Undergraduate,ACA ACH PROG,UGST,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,20,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1101,,,,Female,21,Undergraduate,IAP,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Female,24,Undergraduate,ANTH BS,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,LINGUISTICS,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,23,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,AGST AGRO,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,21,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Female,20,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,20,Undergraduate,HISTORY,ARHU,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,21,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Female,20,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1202,,,,Female,20,Undergraduate,ARCH,ARCH,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,ENGL391,1202,,,,Male,25,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,COMM,ARHU,Black or African American,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,Perm Resdnt,Resident
2021,Spring,ENGL391,1202,,,,Male,22,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,Forgn Student,Non-resident
2021,Spring,ENGL391,1202,,,,Female,21,Undergraduate,COMM,ARHU,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Male,21,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1202,,,,Female,23,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,Deferred Action,Resident
2021,Spring,ENGL391,1202,,,,Female,30,Undergraduate,IAP,LTSC,Black or African American,Hispanic No,US Citizen,Military
2021,Spring,ENGL391,1401,,,,Female,21,Undergraduate,COMM,ARHU,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,22,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,21,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,20,Undergraduate,MATHEMATICS,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,20,Undergraduate,AG&RESRC-BUS,AGNR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,EDS-ENGL-PRO,EDUC,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,SUPP CH MGMT,BMGT,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,OM BA,BMGT,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1401,,,,Male,21,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,20,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,20,Undergraduate,COMM HEALTH,SPHL,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENGL391,1401,,,,Female,21,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,32,Undergraduate,ENGLISH,ARHU,White,Hispanic No,US Citizen,Military
2021,Spring,ENGL391,1401,,,,Female,19,Undergraduate,MGMT,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Female,24,Undergraduate,COMM,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,21,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,ENGL391,1401,,,,Male,22,Undergraduate,MATH-APPLIED,CMNS,Hispanic,Hispanic Yes,Perm Resdnt,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,23,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Female,23,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Female,22,Undergraduate,ENGR-MECH,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,Unknown,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Female,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Overseas,Non-resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Female,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,ENME467,101,,,,Female,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Female,21,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,23,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,Asylee,Resident
2021,Spring,ENME467,101,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,33,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,ENME467,101,,,,Male,22,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,24,Undergraduate,FAMILY SCI,SPHL,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,FMSC110,201,,,,Female,22,Undergraduate,FAMILY SCI,SPHL,White,Hispanic No,US Citizen,Non-resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,PUB HLTH SCI,SPHL,Asian,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,22,Undergraduate,ANIMAL SCI,AGNR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,BIO SCI:PHNB,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,21,Undergraduate,INFO SYS,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,22,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,BIO SCI:GENB,CMNS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,FMSC110,201,,,,Male,21,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,ECONOMICS,BSOS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,22,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,BIO SCI:PHNB,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,22,Undergraduate,BIO SCI:GENB,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,ECONOMICS,BSOS,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,BIO SCI:PHNB,CMNS,Black or African American,Hispanic No,Perm Resdnt,Non-resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,MATHEMATICS,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,FMSC110,201,,,,Male,20,Undergraduate,PHYSICS,CMNS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,20,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,Visitr-Pleasre,Non-resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,22,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,SOCIOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,24,Undergraduate,CMSC CSECRTY,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,20,Undergraduate,ACA ACH PROG,UGST,Asian,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,20,Undergraduate,LTSC UNDECID,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,ACA ACH PROG,UGST,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,19,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,FMSC110,201,,,,Female,24,Undergraduate,PUB HLTH SCI,SPHL,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Male,23,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,20,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,Perm Resdnt,Resident
2021,Spring,FMSC110,201,,,,Female,18,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,FMSC110,201,,,,Female,18,Undergraduate,PUB HLTH SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,21,Undergraduate,FAMILY SCI,SPHL,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,FMSC110,201,,,,Female,19,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,23,Undergraduate,ECONOMICS,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,21,Undergraduate,ECONOMICS-BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,22,Undergraduate,RUSSIAN,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,22,Undergraduate,FINANCE,BMGT,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,21,Undergraduate,ECONOMICS,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,COMM,ARHU,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,20,Undergraduate,COMM,ARHU,White,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,INDIV STUDY,UGST,Asian,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,21,Undergraduate,GOVT & POLIT,BSOS,Unknown,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,JOURNALISM,JOUR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,20,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,20,Undergraduate,PUB POLICY,PLCY,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,22,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,Forgn Student,Non-resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,BIO SCI:PHNB,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,GVPT356,101,,,,Female,19,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,COMM,ARHU,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,GVPT356,101,,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,23,Undergraduate,SUPP CH MGMT,BMGT,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,27,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,Perm Resdnt,Resident
2021,Spring,GVPT356,101,,,,Female,21,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT356,101,,,,Male,20,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,Perm Resdnt,Resident
2021,Spring,GVPT388R,101,,,,Male,22,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,SOCIOLOGY,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,THEATRE,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,21,Undergraduate,MGMT,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,21,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,20,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,21,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
